"rules_a";"gera";"rules_b";"support";"confidence";"lift";"count"
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.824175824175824";"0.954198473282443";"1.08630601837409";1125
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.83003663003663";"0.980103806228374";"1.06346716653556";1133
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.83003663003663";"0.970034246575342";"1.07475385273973";1133
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.83003663003663";"0.947324414715719";"1.0784802552852";1133
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.835897435897436";"0.981083404987102";"1.06453008569745";1141
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.835897435897436";"0.967769296013571";"1.07224439046958";1141
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.835897435897436";"0.954013377926421";"1.07622170319799";1141
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.504761904761905";"0.97316384180791";"1.07822130200308";689
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.504761904761905";"0.975920679886686";"1.10093531243415";689
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.504761904761905";"0.967696629213483";"1.10167297654412";689
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.508424908424908";"0.980225988700565";"1.06359974131659";694
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.508424908424908";"0.977464788732394";"1.10267722034687";694
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.508424908424908";"0.963888888888889";"1.09733805949402";694
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.506227106227106";"0.978753541076487";"1.06200205371177";691
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.506227106227106";"0.973239436619718";"1.07830505761844";691
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.506227106227106";"0.955739972337483";"1.08806093598054";691
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.512087912087912";"0.981741573033708";"1.06524423465104";699
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.512087912087912";"0.970833333333333";"1.07563920454545";699
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q048_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.512087912087912";"0.966804979253112";"1.09065189808306";699
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.546520146520146";"0.970091027308192";"1.07481676321078";746
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.546520146520146";"0.96757457846952";"1.09152008232305";746
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.546520146520146";"0.970091027308192";"1.1043988759597";746
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.552380952380952";"0.980494148244473";"1.06389070934317";754
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.552380952380952";"0.96790757381258";"1.09189573409436";754
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.552380952380952";"0.96790757381258";"1.10191312615027";754
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.552380952380952";"0.977950713359274";"1.06113094096614";754
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.552380952380952";"0.96790757381258";"1.07239759598553";754
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.552380952380952";"0.959287531806616";"1.09209965047209";754
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.551648351648352";"0.979193758127438";"1.06247971370744";753
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.551648351648352";"0.966623876765083";"1.07097531800677";753
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.551648351648352";"0.958015267175573";"1.08073623115261";753
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.542124542124542";"0.974967061923584";"1.09985953679809";740
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.542124542124542";"0.951156812339332";"1.08284324340549";740
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.542124542124542";"0.806979280261723";"1.03819671777309";740
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.542124542124542";"0.803474484256243";"1.04055281879485";740
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.546520146520146";"0.982872200263505";"1.08897772188286";746
"{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.546520146520146";"0.940731399747793";"1.07097444591805";746
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.546520146520146";"0.807359307359307";"1.03868563105132";746
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.546520146520146";"0.805615550755939";"1.04332564210802";746
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.547985347985348";"0.985507246376812";"1.06933019976498";748
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.547985347985348";"0.932668329177057";"1.06179505365028";748
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.547985347985348";"0.802575107296137";"1.03253065170521";748
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.547985347985348";"0.801714898177921";"1.03827403796287";748
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.557509157509158";"0.978149100257069";"1.08374474176209";761
"{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.557509157509158";"0.959646910466583";"1.08257688660073";761
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.557509157509158";"0.813034188034188";"1.04598649073201";761
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.557509157509158";"0.806998939554613";"1.04511722247822";761
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.56043956043956";"0.983290488431877";"1.06692489404572";765
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.56043956043956";"0.953865336658354";"1.07605469796583";765
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.56043956043956";"0.806962025316456";"1.03817451890383";765
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.56043956043956";"0.805263157894737";"1.04286926994907";765
"{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.569230769230769";"0.979823455233291";"1.06316297010608";777
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.569230769230769";"0.968827930174564";"1.07341730900023";777
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.569230769230769";"0.81021897810219";"1.04236466080065";777
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.569230769230769";"0.805181347150259";"1.04276331960162";777
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.531868131868132";"0.965425531914894";"1.08909574468085";726
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.531868131868132";"0.947780678851175";"1.07899968860038";726
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.531868131868132";"0.806666666666667";"1.04468690702087";726
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.536996336996337";"0.974734042553192";"1.07996101305609";733
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.536996336996337";"0.93854033290653";"1.0684800287051";733
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.536996336996337";"0.805494505494506";"1.04316888045541";733
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.540659340659341";"0.981382978723404";"1.06485513987078";738
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.540659340659341";"0.932996207332491";"1.06216832611247";738
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.540659340659341";"0.802173913043478";"1.03886849269862";738
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.541391941391941";"0.964751958224543";"1.06890131735106";739
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.541391941391941";"0.946222791293214";"1.06743314885557";739
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.541391941391941";"0.811196487376509";"1.0505533256821";739
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.55018315018315";"0.980417754569191";"1.06380781795465";751
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.55018315018315";"0.949431099873578";"1.07105243911358";751
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.55018315018315";"0.80926724137931";"1.04805482398744";751
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.556776556776557";"0.973111395646607";"1.05588001196949";760
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.556776556776557";"0.960809102402023";"1.06453281232042";760
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.556776556776557";"0.806794055201699";"1.04485188363408";760
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.657142857142857";"0.978189749182116";"1.08378977892337";897
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.657142857142857";"0.970779220779221";"1.09513523666416";897
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.657142857142857";"0.958333333333333";"1.09101334445371";897
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.657142857142857";"0.803763440860215";"1.04092703678766";897
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.662271062271062";"0.985823336968375";"1.06967317564534";904
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.662271062271062";"0.969957081545064";"1.09420778207356";904
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.662271062271062";"0.953586497890295";"1.08560931578003";904
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.662271062271062";"0.803555555555556";"1.0406578115117";904
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.666666666666667";"0.984848484848485";"1.0686154068507";910
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.666666666666667";"0.976394849785408";"1.08180111197815";910
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.666666666666667";"0.948905109489051";"1.08027979520647";910
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.666666666666667";"0.803177405119153";"1.0401680815822";910
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.674725274725275";"0.983974358974359";"1.06766693163752";921
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.674725274725275";"0.971518987341772";"1.07639887802071";921
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.674725274725275";"0.960375391032325";"1.0833986849249";921
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.674725274725275";"0.807186678352322";"1.04536035668968";921
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.525274725274725";"0.966307277628032";"1.09009044129113";717
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.525274725274725";"0.949668874172185";"1.08114930212263";717
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.528937728937729";"0.973045822102426";"1.07809054153394";722
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.528937728937729";"0.937662337662338";"1.06748047615437";722
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.534065934065934";"0.982479784366577";"1.06604523502415";729
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.534065934065934";"0.92984693877551";"1.05858304539497";729
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.536996336996337";"0.970860927152318";"1.07566977724262";733
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.536996336996337";"0.951948051948052";"1.07389181066867";733
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.536996336996337";"0.804610318331504";"1.03514899577993";733
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.542124542124542";"0.980132450331126";"1.06349824698091";740
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.542124542124542";"0.943877551020408";"1.06478748524203";740
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.550915750915751";"0.976623376623377";"1.05969070674953";752
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.550915750915751";"0.959183673469388";"1.0627319109462";752
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.661538461538462";"0.980456026058632";"1.08630071068996";903
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.661538461538462";"0.975161987041037";"1.100079431662";903
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.661538461538462";"0.957582184517497";"1.09015820005537";903
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.661538461538462";"0.809139784946237";"1.04097625490256";903
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.663003663003663";"0.982627578718784";"1.06620560012014";905
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.663003663003663";"0.969989281886388";"1.094244107252";905
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.663003663003663";"0.952631578947368";"1.08452218954392";905
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.663003663003663";"0.804444444444444";"1.0349355953503";905
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.667399267399267";"0.983801295896328";"1.06747914856796";911
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.667399267399267";"0.976420150053591";"1.08182914352528";911
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.667399267399267";"0.944041450777202";"1.07474276923343";911
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.667399267399267";"0.804060017652251";"1.0344410217675";911
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.679120879120879";"0.983032873806999";"1.06664536784305";927
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.679120879120879";"0.975789473684211";"1.08113038277512";927
