"rules_a";"gera";"rules_b";"support";"confidence";"lift";"count"
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.679120879120879";"0.960621761658031";"1.08367661542414";927
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.679120879120879";"0.812445223488168";"1.04522877479863";927
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.641025641025641";"0.972222222222222";"1.07717803030303";875
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.641025641025641";"0.961538461538462";"1.08471074380165";875
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.641025641025641";"0.960482985729967";"1.09346061344571";875
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.648351648351648";"0.983333333333333";"1.06697138314785";885
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.648351648351648";"0.96195652173913";"1.08518235716852";885
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.648351648351648";"0.953663793103448";"1.08569731241552";885
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.653479853479853";"0.98021978021978";"1.06359300476948";892
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.653479853479853";"0.969565217391304";"1.07423418972332";892
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.653479853479853";"0.94692144373673";"1.07802149349511";892
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.655677655677656";"0.982436882546652";"1.06599868416231";895
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.655677655677656";"0.964439655172414";"1.06855529976489";895
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.655677655677656";"0.950106157112527";"1.07181397062694";895
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.803663003663004";"0.982974910394265";"1.06658247431492";1097
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.803663003663004";"0.975111111111111";"1.08037878787879";1097
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.803663003663004";"0.968225948808473";"1.0922548926641";1097
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.803663003663004";"0.961437335670465";"1.09454709190174";1097
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.536996336996337";"0.982573726541555";"1.06614716751131";733
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.536996336996337";"0.972148541114058";"1.07709639498433";733
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.536996336996337";"0.972148541114058";"1.09667996580222";733
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q053_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.536996336996337";"0.973439575033201";"1.10821102578842";733
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.534065934065934";"0.985135135135135";"1.09148495085995";729
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.534065934065934";"0.977211796246649";"1.10239181973279";729
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.534065934065934";"0.957950065703022";"1.09057701391545";729
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.534065934065934";"0.812709030100334";"1.04556816784822";729
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.534065934065934";"0.807308970099668";"1.04551873262433";729
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.534798534798535";"0.986486486486487";"1.0703927297727";730
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.534798534798535";"0.975935828877005";"1.10095240199761";730
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.534798534798535";"0.954248366013072";"1.08636281868878";730
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.534798534798535";"0.807522123893805";"1.03889509812917";730
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.534798534798535";"0.806629834254144";"1.04463920660048";730
"{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.539194139194139";"0.986595174262735";"1.07051066205774";736
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.539194139194139";"0.983957219251337";"1.09017987360233";736
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.539194139194139";"0.947232947232947";"1.07837612424768";736
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.539194139194139";"0.808791208791209";"1.04052780395853";736
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.539194139194139";"0.807903402854007";"1.04628856251966";736
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.549450549450549";"0.985545335085414";"1.06937152813322";750
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.549450549450549";"0.980392156862745";"1.08622994652406";750
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.549450549450549";"0.965250965250965";"1.08889881617154";750
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.549450549450549";"0.814332247557003";"1.04765647305873";750
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.549450549450549";"0.809061488673139";"1.04778836056815";750
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.519413919413919";"0.976584022038568";"1.08201070623591";709
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.519413919413919";"0.967257844474761";"1.09116277496533";709
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.519413919413919";"0.959404600811908";"1.09223292752982";709
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.519413919413919";"0.810285714285714";"1.04937381404175";709
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.524542124542125";"0.986225895316804";"1.07010997385329";716
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.524542124542125";"0.970189701897019";"1.09447020090036";716
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.524542124542125";"0.953395472703063";"1.08539184340257";716
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.524542124542125";"0.809039548022599";"1.04775994596855";716
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.528205128205128";"0.983628922237381";"1.06729211355646";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.528205128205128";"0.976964769647697";"1.08243255728012";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.528205128205128";"0.948684210526316";"1.08002831306791";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.528205128205128";"0.80829596412556";"1.04679695543775";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.532600732600733";"0.983761840324763";"1.06743633707735";727
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.532600732600733";"0.968042609853529";"1.0725472097809";727
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.532600732600733";"0.956578947368421";"1.0791159199652";727
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.532600732600733";"0.812290502793296";"1.05197014830441";727
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.648351648351648";"0.986622073578595";"1.07053984931223";885
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.648351648351648";"0.978982300884956";"1.08466789018504";885
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.648351648351648";"0.972527472527473";"1.09710743801653";885
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.648351648351648";"0.960912052117264";"1.09394908351965";885
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.648351648351648";"0.806745670009116";"1.04478922159625";885
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.515018315018315";"0.98047419804742";"1.08632084442754";703
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.515018315018315";"0.973684210526316";"1.09841235319704";703
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.515018315018315";"0.959072305593452";"1.09185462646794";703
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.515018315018315";"0.803428571428571";"1.03362865221489";703
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.517216117216117";"0.98465829846583";"1.06840904404281";706
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.517216117216117";"0.968449931412894";"1.09250756725504";706
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.517216117216117";"0.954054054054054";"1.08614160449023";706
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.520879120879121";"0.984764542936288";"1.06852432520511";711
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.520879120879121";"0.975308641975309";"1.08059764309764";711
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.520879120879121";"0.945478723404255";"1.07637903039767";711
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.528205128205128";"0.983628922237381";"1.06729211355646";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.528205128205128";"0.974324324324324";"1.07950706388206";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.528205128205128";"0.958776595744681";"1.08159508528222";721
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.528205128205128";"0.805586592178771";"1.03640499370784";721
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.650549450549451";"0.983388704318937";"1.06703146374829";888
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.650549450549451";"0.98121546961326";"1.08714213962833";888
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.650549450549451";"0.974753018660812";"1.09961807477026";888
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.650549450549451";"0.957928802588997";"1.09055280695078";888
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.650549450549451";"0.809480401093892";"1.04141446512079";888
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.630769230769231";"0.984";"1.06769475357711";861
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.630769230769231";"0.972881355932203";"1.07790832049307";861
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.630769230769231";"0.9652466367713";"1.08889393321721";861
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.630769230769231";"0.962011173184358";"1.0952003764776";861
"{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.526739926739927";"0.986282578875171";"1.07017147866821";719
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.526739926739927";"0.984931506849315";"1.09125933997509";719
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.526739926739927";"0.976902173913043";"1.10204253503414";719
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.526739926739927";"0.958666666666667";"1.09139282735613";719
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q055_alunos=A}";"0.526739926739927";"0.812429378531073";"1.04520838991038";719
"{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.526739926739927";"0.809684684684685";"1.04859544079184";719
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q027_alunos=A}";"0.512087912087912";"0.98589562764457";"1.06975161505154";699
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q030_alunos=A}";"0.512087912087912";"0.976256983240223";"1.08164836211275";699
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q028_alunos=A}";"0.512087912087912";"0.969486823855756";"1.0936772847629";699
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q045_alunos=B}";"=>";"{TX_RESP_Q029_alunos=A}";"0.512087912087912";"0.961485557083906";"1.09460198950753";699
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q045_alunos=B}";"0.512087912087912";"0.81184668989547";"1.05139538112649";699
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q027_alunos=A}";"0.506959706959707";"0.984352773826458";"1.06807753280852";692
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q030_alunos=A}";"0.506959706959707";"0.980169971671388";"1.08598377543137";692
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q028_alunos=A}";"0.506959706959707";"0.973277074542897";"1.09795306343062";692
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q030_alunos=A},{TX_RESP_Q055_alunos=A}";"=>";"{TX_RESP_Q029_alunos=A}";"0.506959706959707";"0.959778085991678";"1.09265812124991";692
"{TX_RESP_Q013_alunos=A},{TX_RESP_Q027_alunos=A},{TX_RESP_Q028_alunos=A},{TX_RESP_Q029_alunos=A},{TX_RESP_Q030_alunos=A}";"=>";"{TX_RESP_Q055_alunos=A}";"0.506959706959707";"0.803716608594657";"1.03399921840877";692
