Cidade,Rede,Série,Disciplina,Matriculados na Série,Taxa de Participação (%),Percentual Insuficiente (%),Percentual Básico (%),Percentual Proficiente (%),Percentual Avançado (%),Percentual Aprendizado Adequado (%),Crescimento entre 2013 e 2015 (pp*)
Adamantina,Todas,9º ano,Matemática,242,83.47,24.49,56.21,16.58,2.72,19.3,0.99
Adolfo,Todas,9º ano,Matemática,62,88.70999999999999,37.13,50.37,10.82,1.68,12.5,-7.32
Aguaí,Todas,9º ano,Matemática,402,81.34,23.57,57.12,17.24,2.07,19.31,3.02
Águas Da Prata,Todas,9º ano,Matemática,76,85.53,18.59,55.74,22.3,3.37,25.68,10.29
Águas De Lindóia,Todas,9º ano,Matemática,235,89.36,21.73,53.43,21.08,3.76,24.85,-4.87
Águas De Santa Bárbara,Todas,9º ano,Matemática,90,100,20.47,51.11,18.11,10.31,28.42,10.59
Águas De São Pedro,Todas,9º ano,Matemática,67,89.55,11.91,58.07,23.16,6.86,30.03,-3.25
Agudos,Todas,9º ano,Matemática,492,80.28,29.11,56.8,12.45,1.64,14.08,4.6
Alambari,Todas,9º ano,Matemática,93,91.40000000000001,33.9,46.98,18.01,1.11,19.12,5.02
Alfredo Marcondes,Todas,9º ano,Matemática,52,92.31,29.6,36.96,25.08,8.359999999999999,33.44,-1.9
Altair,Todas,9º ano,Matemática,49,85.70999999999999,23.63,67.31,6.8,2.26,9.06,4.59
Altinópolis,Todas,9º ano,Matemática,123,96.75,21.25,60.19,17.32,1.24,18.56,3.01
Alto Alegre,Todas,9º ano,Matemática,50,100,25.58,53.28,19.26,1.88,21.14,9.359999999999999
Alumínio,Todas,9º ano,Matemática,274,81.39,24.61,64.12,11.27,0,11.27,-5.76
Álvares Florence,Todas,9º ano,Matemática,43,86.05,22.13,63.71,11.07,3.09,14.16,0.99
Álvares Machado,Todas,9º ano,Matemática,188,62.23,32.31,58.24,9.449999999999999,0,9.449999999999999,0.93
Álvaro De Carvalho,Todas,9º ano,Matemática,56,87.5,60.96,39.04,0,0,0,-11.04
Alvinlândia,Todas,9º ano,Matemática,63,68.25,45.32,36.19,14.63,3.86,18.49,4.24
Americana,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,18.76,53.77,23.75,3.72,27.47,6.22
Américo Brasiliense,Todas,9º ano,Matemática,535,83.93000000000001,28.94,60.15,10.28,0.63,10.91,-1.13
Américo De Campos,Todas,9º ano,Matemática,97,96.91,25.57,52.1,18.99,3.34,22.33,-9.98
Amparo,Todas,9º ano,Matemática,585,83.76000000000001,22.22,54.95,19.88,2.95,22.83,1.92
Analândia,Todas,9º ano,Matemática,52,69.23,15.42,56.63,25.33,2.62,27.94,3.19
Andradina,Todas,9º ano,Matemática,573,87.78,21.94,56.44,18.65,2.97,21.62,3.95
Angatuba,Todas,9º ano,Matemática,260,89.62,18.02,51.32,26.52,4.14,30.66,6.55
Anhembi,Todas,9º ano,Matemática,80,81.25,34.55,58.68,6.77,0,6.78,-6.17
Anhumas,Todas,9º ano,Matemática,66,83.33,34.45,49.4,12.79,3.36,16.14,-0.77
Aparecida,Todas,9º ano,Matemática,515,90.09999999999999,17.29,63.19,16.96,2.56,19.52,-6.89
Aparecida D'oeste,Todas,9º ano,Matemática,69,86.95999999999999,16.39,61.06,18.27,4.28,22.55,-3.63
Apiaí,Todas,9º ano,Matemática,321,76.01000000000001,22.54,56.77,17.67,3.02,20.7,6.97
Araçariguama,Todas,9º ano,Matemática,245,75.51000000000001,34.29,53.46,10.62,1.63,12.25,0.6899999999999999
Araçatuba,Todas,9º ano,Matemática,2050,83.41,31.59,54.68,12.79,0.9399999999999999,13.73,0.07000000000000001
Araçoiaba Da Serra,Todas,9º ano,Matemática,454,81.72,27.82,52.42,17.65,2.11,19.76,5.48
Aramina,Todas,9º ano,Matemática,82,89.02,34.2,52.24,11.07,2.49,13.56,-15.01
Arandu,Todas,9º ano,Matemática,65,83.08,29.54,51.86,16.63,1.97,18.6,0.57
Arapeí,Todas,9º ano,Matemática,32,87.5,45.46,51.42,0,3.12,3.13,-3.93
Araraquara,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,29.25,53.81,14.67,2.27,16.95,1.46
Araras,Todas,9º ano,Matemática,1201,87.68000000000001,19.25,54.71,21.58,4.46,26.04,-1.82
Arco-Íris,Todas,9º ano,Matemática,28,92.86,38.46,53.86,7.68,0,7.68,-16.12
Arealva,Todas,9º ano,Matemática,99,76.77,19.42,55.98,20.99,3.61,24.6,5.33
Areias,Todas,9º ano,Matemática,62,87.09999999999999,26.62,53.59,19.79,0,19.79,5.97
Areiópolis,Todas,9º ano,Matemática,181,88.95,19.83,60.14,18.77,1.26,20.03,11.72
Ariranha,Todas,9º ano,Matemática,96,86.45999999999999,26.49,57.91,13.16,2.44,15.6,4.31
Artur Nogueira,Todas,9º ano,Matemática,708,83.76000000000001,24.38,58.56,15.38,1.68,17.06,-2.3
Arujá,Todas,9º ano,Matemática,1483,82.2,29.6,55.84,12.8,1.76,14.56,2.1
Aspásia,Todas,9º ano,Matemática,21,100,17.38,47.81,21.76,13.05,34.76,23.7
Assis,Todas,9º ano,Matemática,1081,76.59999999999999,18.14,57.29,21.21,3.36,24.57,4.63
Atibaia,Todas,9º ano,Matemática,985,84.77,21.83,54.56,20.16,3.45,23.61,6.78
Auriflama,Todas,9º ano,Matemática,135,93.33,20.69,53.73,20.72,4.86,25.57,3.14
Avaí,Todas,9º ano,Matemática,65,75.38,53.51,38.54,7.95,0,7.95,-3.51
Avanhandava,Todas,9º ano,Matemática,125,84.8,20.68,65.51000000000001,13.81,0,13.81,1.36
Avaré,Todas,9º ano,Matemática,1070,82.06,24.66,57.47,16.48,1.39,17.88,2.14
Bady Bassitt,Todas,9º ano,Matemática,231,82.25,21.5,52.61,20.02,5.87,25.89,-1.91
Bálsamo,Todas,9º ano,Matemática,103,87.38,31.33,51.6,16.13,0.9399999999999999,17.08,-0.85
Bananal,Todas,9º ano,Matemática,140,82.86,33.02,50.15,12.75,4.08,16.83,2.14
Barão De Antonina,Todas,9º ano,Matemática,61,83.61,28.52,48.61,20.74,2.13,22.87,0.63
Barbosa,Todas,9º ano,Matemática,96,90.63,45.32,52.25,2.43,0,2.43,-6.86
Bariri,Todas,9º ano,Matemática,353,92.06999999999999,20.56,47.55,25.49,6.4,31.89,7.57
Barra Bonita,Todas,9º ano,Matemática,314,84.39,30.23,53.96,14.31,1.5,15.81,-0.9
Barra Do Chapéu,Todas,9º ano,Matemática,62,85.48,26.39,60.42,13.19,0,13.19,0.73
Barra Do Turvo,Todas,9º ano,Matemática,121,81.81999999999999,36.47,51.86,11.67,0,11.67,7.61
Barretos,Todas,9º ano,Matemática,1112,83.63,24.68,57.46,15.6,2.26,17.86,2.26
Barrinha,Todas,9º ano,Matemática,461,86.77,28.09,57.34,13.65,0.92,14.57,0.45
Barueri,Todas,9º ano,Matemática,5064,87.73999999999999,15.27,58.18,22.63,3.92,26.54,5.55
Bastos,Todas,9º ano,Matemática,303,84.16,19.99,55.77,18.15,6.09,24.24,6.63
Batatais,Todas,9º ano,Matemática,689,88.09999999999999,22.78,56.21,18.02,2.99,21.01,5.87
Bauru,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,32.73,51.99,13.72,1.56,15.28,3.97
Bebedouro,Todas,9º ano,Matemática,839,82.36,30.46,54.05,13.27,2.22,15.49,4.8
Bento De Abreu,Todas,9º ano,Matemática,30,93.33,21.43,64.28,14.29,0,14.3,9.109999999999999
Bernardino De Campos,Todas,9º ano,Matemática,127,81.09999999999999,14.6,68.31999999999999,16.13,0.95,17.09,-6.33
Bertioga,Todas,9º ano,Matemática,966,84.47,33.48,57.04,8.75,0.73,9.48,4.15
Bilac,Todas,9º ano,Matemática,93,87.09999999999999,18.97,58.84,19.53,2.66,22.19,5.1
Birigui,Todas,9º ano,Matemática,950,84.73999999999999,18.62,57.58,20.08,3.72,23.81,2.03
Biritiba-Mirim,Todas,9º ano,Matemática,498,75.5,31.35,53.99,12.56,2.1,14.65,7.14
Boa Esperança Do Sul,Todas,9º ano,Matemática,229,86.03,35.68,60.92,3.4,0,3.4,-5.16
Bocaina,Todas,9º ano,Matemática,149,75.84,40.92,48.54,9.710000000000001,0.83,10.53,-5.68
Bofete,Todas,9º ano,Matemática,110,81.81999999999999,28.93,54.63,15.57,0.87,16.44,3.27
Boituva,Todas,9º ano,Matemática,742,90.84,20.84,53.4,22.99,2.77,25.76,10.29
Bom Jesus Dos Perdões,Todas,9º ano,Matemática,336,88.09999999999999,27.24,59.69,11.98,1.09,13.07,-3.77
Bom Sucesso De Itararé,Todas,9º ano,Matemática,104,84.62,35.4,50.07,13.34,1.19,14.53,-2.58
Boracéia,Todas,9º ano,Matemática,41,100,15.34,62.27,19.85,2.54,22.39,-11.43
Borborema,Todas,9º ano,Matemática,170,95.29000000000001,20.99,57.61,20.16,1.24,21.4,1.8
Borebi,Todas,9º ano,Matemática,56,80.36,37.3,45.5,12.97,4.23,17.2,8.44
Botucatu,Todas,9º ano,Matemática,1325,80.59999999999999,30.71,52.55,14.07,2.67,16.74,5.66
Bragança Paulista,Todas,9º ano,Matemática,1844,81.40000000000001,23.56,58.25,16.26,1.93,18.19,5.53
Braúna,Todas,9º ano,Matemática,69,95.65000000000001,29.59,45.15,20.62,4.64,25.28,19
Brejo Alegre,Todas,9º ano,Matemática,57,84.20999999999999,49.18,41.82,7.19,1.81,9,-12.2
Brodowski,Todas,9º ano,Matemática,296,75,24.38,60.09,14.08,1.45,15.53,0.06
Brotas,Todas,9º ano,Matemática,312,75.64,22.49,56.62,15.38,5.51,20.89,3.45
Buri,Todas,9º ano,Matemática,307,79.8,25.36,60.33,13.5,0.8100000000000001,14.31,2.97
Buritama,Todas,9º ano,Matemática,183,67.76000000000001,18.47,59.24,16.04,6.25,22.29,3.73
Buritizal,Todas,9º ano,Matemática,50,88,8.9,66.3,19.96,4.84,24.8,-5.96
Cabrália Paulista,Todas,9º ano,Matemática,81,79.01000000000001,39.22,51.27,8.01,1.5,9.51,-10.16
Cabreúva,Todas,9º ano,Matemática,830,82.89,29.2,55.76,12.73,2.31,15.04,-1.41
Caçapava,Todas,9º ano,Matemática,881,79.45999999999999,27.98,56.86,13.9,1.26,15.16,5.21
Cachoeira Paulista,Todas,9º ano,Matemática,254,87.01000000000001,22.97,60.68,14.74,1.61,16.35,5.28
Caconde,Todas,9º ano,Matemática,299,91.3,21.29,61.19,14.66,2.86,17.52,-1.6
Cafelândia,Todas,9º ano,Matemática,182,69.23,32.23,52.41,14.13,1.23,15.36,-0.49
Caiabu,Todas,9º ano,Matemática,46,80.43000000000001,43.85,42.56,10.48,3.11,13.59,-2.51
Caieiras,Todas,9º ano,Matemática,1255,85.09999999999999,27.45,56.3,15.03,1.22,16.25,4.72
Caiuá,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,23.23,62.69,14.08,0,14.09,7.58
Cajamar,Todas,9º ano,Matemática,1073,80.06,40.8,52.29,6.69,0.22,6.91,-1.31
Cajati,Todas,9º ano,Matemática,374,88.23999999999999,29.94,53.88,15.32,0.86,16.18,4.88
Cajobi,Todas,9º ano,Matemática,135,88.89,20.77,50.27,24.92,4.04,28.96,0.04
Cajuru,Todas,9º ano,Matemática,335,88.06,31.84,54.46,11.01,2.69,13.7,3.48
Campina Do Monte Alegre,Todas,9º ano,Matemática,66,87.88,18.72,63.6,16.01,1.67,17.68,9.57
Campinas,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,28.83,56.59,12.96,1.62,14.58,1.9
Campo Limpo Paulista,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,27.37,58.17,13.21,1.25,14.46,2.77
Campos Do Jordão,Todas,9º ano,Matemática,716,84.64,13.74,60.16,23.82,2.28,26.1,2.25
Campos Novos Paulista,Todas,9º ano,Matemática,74,83.78,18.49,56.17,18.88,6.46,25.34,16
Cananéia,Todas,9º ano,Matemática,217,81.56999999999999,19.26,58.86,20.08,1.8,21.88,9.82
Canas,Todas,9º ano,Matemática,74,95.95,27.89,59.22,12.89,0,12.89,4.43
Cândido Mota,Todas,9º ano,Matemática,316,89.87,19.68,54.22,24.08,2.02,26.11,11.45
Cândido Rodrigues,Todas,9º ano,Matemática,20,95,15.8,36.85,42.1,5.25,47.35,19.83
Canitar,Todas,9º ano,Matemática,111,61.26,43.73,41.81,14.46,0,14.46,8.19
Capão Bonito,Todas,9º ano,Matemática,615,86.67,16.09,55.31,24.89,3.71,28.6,11.77
Capela Do Alto,Todas,9º ano,Matemática,234,91.03,23.06,49.77,20.92,6.25,27.17,14.04
Capivari,Todas,9º ano,Matemática,517,84.72,17.67,60.56,20.07,1.7,21.76,0.24
Caraguatatuba,Todas,9º ano,Matemática,1685,81.90000000000001,22.18,59.42,15.87,2.53,18.39,3.42
Carapicuíba,Todas,9º ano,Matemática,5475,78.31999999999999,33.94,55.34,10,0.72,10.72,2
Cardoso,Todas,9º ano,Matemática,138,82.61,25.42,47.95,25.09,1.54,26.63,9.800000000000001
Casa Branca,Todas,9º ano,Matemática,243,76.13,25.16,52.95,19.85,2.04,21.89,12.85
Cássia Dos Coqueiros,Todas,9º ano,Matemática,53,81.13,27.89,46.6,25.51,0,25.51,2.93
Castilho,Todas,9º ano,Matemática,207,88.89,25.91,56.3,14.73,3.06,17.79,3.81
Catanduva,Todas,9º ano,Matemática,1009,87.02,19.44,56.11,20.92,3.53,24.44,1.43
Catiguá,Todas,9º ano,Matemática,92,91.3,39.22,48.82,11.96,0,11.96,5.53
Cedral,Todas,9º ano,Matemática,91,82.42,24.67,47.25,23.2,4.88,28.09,-3.93
Cerqueira César,Todas,9º ano,Matemática,271,88.56,24.15,54.91,17.63,3.31,20.94,0.32
Cerquilho,Todas,9º ano,Matemática,540,88.89,11.88,47.81,31.13,9.18,40.31,6.26
Cesário Lange,Todas,9º ano,Matemática,159,82.39,30.02,59.63,9.65,0.7,10.35,-7.88
Charqueada,Todas,9º ano,Matemática,213,82.16,28.08,59.96,10.76,1.2,11.96,-3.87
Chavantes,Todas,9º ano,Matemática,166,80.12,34.2,54.19,10.05,1.56,11.61,2.86
Clementina,Todas,9º ano,Matemática,98,90.81999999999999,30.35,55.27,14.38,0,14.38,3.91
Colina,Todas,9º ano,Matemática,177,85.88,41.82,55.66,2.52,0,2.52,-12.36
Colômbia,Todas,9º ano,Matemática,92,95.65000000000001,21.25,47.55,18.23,12.97,31.21,5.1
Conchal,Todas,9º ano,Matemática,278,86.33,17.69,53.75,18.22,10.34,28.56,2.23
Conchas,Todas,9º ano,Matemática,212,78.77,30.2,52.46,16.7,0.64,17.34,0.74
Cordeirópolis,Todas,9º ano,Matemática,321,83.18000000000001,23,62.1,13.86,1.04,14.9,-7.8
Coroados,Todas,9º ano,Matemática,69,92.75,27.94,53.24,15.71,3.11,18.83,5.32
Coronel Macedo,Todas,9º ano,Matemática,73,93.15000000000001,33.13,59.36,7.51,0,7.51,-11.89
Corumbataí,Todas,9º ano,Matemática,62,93.55,24.61,48.9,26.49,0,26.48,13.07
Cosmópolis,Todas,9º ano,Matemática,749,89.59,15.4,58.36,21.98,4.26,26.25,3.39
Cosmorama,Todas,9º ano,Matemática,33,69.7,17.39,56.52,26.09,0,26.09,3.26
Cotia,Todas,9º ano,Matemática,3562,79.03,29.23,57.84,11.83,1.1,12.93,3.1
Cravinhos,Todas,9º ano,Matemática,367,74.66,26.01,58.43,14.36,1.2,15.56,3.75
Cristais Paulista,Todas,9º ano,Matemática,147,91.16,25.02,57.12,15.67,2.19,17.86,4.47
Cruzália,Todas,9º ano,Matemática,29,82.76000000000001,25,75,0,0,0,-12.24
Cruzeiro,Todas,9º ano,Matemática,859,82.19,31.16,54.84,11.55,2.45,14,3.24
Cubatão,Todas,9º ano,Matemática,1674,80.11,27.23,54.48,15.74,2.55,18.29,3.89
Cunha,Todas,9º ano,Matemática,268,84.33,30.42,56.57,10.77,2.24,13.02,-5.54
Descalvado,Todas,9º ano,Matemática,313,81.15000000000001,27.94,60.81,10.56,0.6899999999999999,11.25,-1.46
Diadema,Todas,9º ano,Matemática,5913,81.84,30.3,56.72,12.18,0.8,12.98,1.48
Dirce Reis,Todas,9º ano,Matemática,27,100,22.22,37.04,37.04,3.7,40.74,27.11
Divinolândia,Todas,9º ano,Matemática,120,87.5,16.33,60.22,17.61,5.84,23.45,5.37
Dobrada,Todas,9º ano,Matemática,117,76.92,25.98,53.38,20.64,0,20.64,4.16
Dois Córregos,Todas,9º ano,Matemática,299,84.28,29.13,52.65,15.36,2.86,18.22,-2.64
Dolcinópolis,Todas,9º ano,Matemática,26,92.31,16.65,62.5,20.85,0,20.85,-8.56
Dourado,Todas,9º ano,Matemática,128,87.5,23.16,57.43,17.02,2.39,19.41,1.96
Dracena,Todas,9º ano,Matemática,261,88.12,28.74,55.73,14.22,1.31,15.53,-1.27
Duartina,Todas,9º ano,Matemática,159,84.91,39.27,42.74,14.85,3.14,17.99,-8.109999999999999
Dumont,Todas,9º ano,Matemática,144,90.97,11.16,37.96,20.8,30.08,50.87,23.08
Echaporã,Todas,9º ano,Matemática,71,100,27.93,54.37,17.7,0,17.7,8.49
Eldorado,Todas,9º ano,Matemática,177,91.53,23.63,65.01000000000001,10.71,0.65,11.36,0.76
Elias Fausto,Todas,9º ano,Matemática,Sem dados de participação*,Sem dados de participação*,21.45,57.66,20.12,0.77,20.89,-2.5
Elisiário,Todas,9º ano,Matemática,31,100,15.61,53.13,28.13,3.13,31.26,6.21
Embaúba,Todas,9º ano,Matemática,30,100,13.33,73.33,10,3.34,13.33,-12.71
Embu,Todas,9º ano,Matemática,4025,82.66,29.88,58,11.26,0.86,12.13,1.94
Embu-Guaçu,Todas,9º ano,Matemática,1204,80.48,28.14,56.44,13.83,1.59,15.42,3.75
Emilianópolis,Todas,9º ano,Matemática,32,96.88,25.84,51.45,22.71,0,22.72,9.83
Engenheiro Coelho,Todas,9º ano,Matemática,221,93.20999999999999,24.37,56.3,17.9,1.43,19.33,6.12
Espírito Santo Do Pinhal,Todas,9º ano,Matemática,434,86.41,27.51,55.69,16.3,0.5,16.8,-1.65
Espírito Santo Do Turvo,Todas,9º ano,Matemática,88,78.41,33.78,46.63,19.59,0,19.59,0.53
Estiva Gerbi,Todas,9º ano,Matemática,135,91.84999999999999,11.34,59.42,24.41,4.83,29.23,9.77
Estrela D'oeste,Todas,9º ano,Matemática,89,86.52,21.77,49.24,23.65,5.34,28.98,3.19
Estrela Do Norte,Todas,9º ano,Matemática,37,94.59,14.62,51.47,31.1,2.81,33.92,11.03
Euclides Da Cunha Paulista,Todas,9º ano,Matemática,117,92.31,34.58,48.21,11.87,5.34,17.21,8.1
Fartura,Todas,9º ano,Matemática,232,93.09999999999999,20.69,48.78,20.96,9.57,30.53,8.25
Fernando Prestes,Todas,9º ano,Matemática,38,100,26.32,50,21.05,2.63,23.68,-8.880000000000001
Fernandópolis,Todas,9º ano,Matemática,778,84.7,19.12,55.22,22.07,3.59,25.66,4.75
Fernão,Todas,9º ano,Matemática,28,78.56999999999999,4.54,72.73999999999999,18.18,4.54,22.71,7.72
Ferraz De Vasconcelos,Todas,9º ano,Matemática,2780,84.06,33.74,56.56,9.029999999999999,0.67,9.699999999999999,2.08
Flora Rica,Todas,9º ano,Matemática,23,91.3,23.78,47.48,24.04,4.7,28.74,23.46
Floreal,Todas,9º ano,Matemática,43,90.7,2.72,51.49,35.77,10.02,45.79,22.93
Flórida Paulista,Todas,9º ano,Matemática,139,91.37,42.64,41.5,14.38,1.48,15.86,2.21
Florínia,Todas,9º ano,Matemática,42,85.70999999999999,14.04,55.56,19.35,11.05,30.38,25.08
Franca,Todas,9º ano,Matemática,4644,83.91,25.19,55.56,17.03,2.22,19.25,0.71
Francisco Morato,Todas,9º ano,Matemática,2897,86.84999999999999,37.24,53.14,9.119999999999999,0.5,9.619999999999999,1.73
Franco Da Rocha,Todas,9º ano,Matemática,2234,84.78,38.71,53.16,7.52,0.61,8.130000000000001,2.34
Gabriel Monteiro,Todas,9º ano,Matemática,21,90.48,21.05,15.81,52.62,10.52,63.14,30.57
Gália,Todas,9º ano,Matemática,80,96.25,45,39.03,13.56,2.41,15.98,2.43
Garça,Todas,9º ano,Matemática,542,87.64,27.9,58.97,10.85,2.28,13.13,0.41
Gastão Vidigal,Todas,9º ano,Matemática,46,84.78,22.63,56.59,18.15,2.63,20.78,11.56
Gavião Peixoto,Todas,9º ano,Matemática,70,90,34.93,49.2,15.87,0,15.87,6.21
General Salgado,Todas,9º ano,Matemática,108,89.81,28.44,50.47,17.96,3.13,21.08,-6.29
Getulina,Todas,9º ano,Matemática,143,76.22,38.63,49.78,9.699999999999999,1.89,11.59,4.13
Glicério,Todas,9º ano,Matemática,46,80.43000000000001,34.59,60.35,5.06,0,5.07,-4.85
Guaiçara,Todas,9º ano,Matemática,169,85.20999999999999,31.38,56.03,11.27,1.32,12.6,5.32
Guaimbê,Todas,9º ano,Matemática,85,90.59,35.21,53.65,11.14,0,11.14,0.89
Guaíra,Todas,9º ano,Matemática,408,84.06999999999999,25.43,54.73,17.58,2.26,19.84,2.67
Guapiaçu,Todas,9º ano,Matemática,165,95.15000000000001,8.970000000000001,55.54,29.82,5.67,35.49,15.39
Guapiara,Todas,9º ano,Matemática,165,87.27,27,61.86,10.45,0.6899999999999999,11.14,1
Guará,Todas,9º ano,Matemática,314,78.98,27.9,52.61,16.67,2.82,19.49,0.37
Guaraçaí,Todas,9º ano,Matemática,100,89,40.1,46.56,12.28,1.06,13.34,0.66
Guaraci,Todas,9º ano,Matemática,73,100,27.77,63.44,8.789999999999999,0,8.789999999999999,-6.33
Guarani D'oeste,Todas,9º ano,Matemática,25,84,19.04,57.16,19.04,4.76,23.8,3.83
Guarantã,Todas,9º ano,Matemática,108,71.3,39.8,51.24,8.960000000000001,0,8.960000000000001,0.1
Guararapes,Todas,9º ano,Matemática,317,90.22,28.03,56.6,12.93,2.44,15.37,-1.49
Guararema,Todas,9º ano,Matemática,499,79.56,33.97,56.76,7.4,1.87,9.27,-4.92
Guaratinguetá,Todas,9º ano,Matemática,1296,79.40000000000001,28.19,52.74,16.18,2.89,19.07,2.37
Guareí,Todas,9º ano,Matemática,178,84.83,19.86,68.18000000000001,11.31,0.65,11.96,0.43
Guariba,Todas,9º ano,Matemática,388,86.08,24.59,60.72,13.25,1.44,14.7,0.96
